TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T167160_3.00	F164_3.00	TS12_3.00	M04875_3.00	MS66_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	ONECUT2_FL_Methyl-HT-SELEX_1	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M04876_3.00	MS66_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	ONECUT2_FL_Methyl-HT-SELEX_2	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M04877_3.00	MS66_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	ONECUT1_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M04878_3.00	MS66_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	ONECUT1_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M04879_3.00	MS66_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	ONECUT1_FL_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M04880_3.00	MS66_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	ONECUT1_FL_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M04881_3.00	MS66_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	ONECUT3_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M04882_3.00	MS66_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	ONECUT3_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M08824_3.00	MS34_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	MA0679.3	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M10145_3.00	MS30_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	HNF6_HUMAN.H11MO.0.B	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M10149_3.00	MS30_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	HNF6_MOUSE.H11MO.0.A	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M10643_3.00	MS31_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	Liver-Hnf6_ERP000394	Misc	HOMER	Misc	Heinz	2010	20513432	January 2016	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M11540_3.00	MS63_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	V$OC2_Q3	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M11541_3.00	MS63_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	V$HNF6_Q4	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167160_3.00	F164_3.00	TS12_3.00	M11542_3.00	MS63_3.00	ENSMUSG00000045991	Onecut2	Mus_musculus	I	CUT,Homeodomain	CUT,Homeobox	2	0.7	V$HNF6_Q6_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T167677_3.00	F167_3.00	TS12_3.00	.	.	ENSMUSG00000024561	Mbd1	Mus_musculus	N	CxxC,MBD	zf-CXXC,MBD	2	0.7	.	.	.	.	.	.	.	.	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168117_3.00	F169_3.00	TS12_3.00	M01994_3.00	MS68_3.00	ENSMUSG00000002028	Kmt2a	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH7031	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168117_3.00	F169_3.00	TS12_3.00	M02003_3.00	MS68_3.00	ENSMUSG00000002028	Kmt2a	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH8559	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168118_3.00	F169_3.00	TS12_3.00	M01995_3.00	MS68_3.00	ENSMUSG00000004099	Dnmt1	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH7029	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168119_3.00	F169_3.00	TS12_3.00	M08591_3.00	MS20_3.00	ENSMUSG00000006307	Kmt2b	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	ENCSR071YVR_CGGCGCRSVVYDATGACGTMA	ChIP-seq	FactorBook	ChIP-seq	Pratt	2022	34755879	December 2023	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168120_3.00	F169_3.00	TS12_3.00	M02001_3.00	MS68_3.00	ENSMUSG00000024560	Cxxc1	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH7032	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168120_3.00	F169_3.00	TS12_3.00	M11551_3.00	MS63_3.00	ENSMUSG00000024560	Cxxc1	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	V$CGBP_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168120_3.00	F169_3.00	TS12_3.00	M11552_3.00	MS63_3.00	ENSMUSG00000024560	Cxxc1	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	V$CGBP_02	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168121_3.00	F169_3.00	TS12_3.00	M01988_3.00	MS68_3.00	ENSMUSG00000029475	Kdm2b	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9257	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168121_3.00	F169_3.00	TS12_3.00	M01989_3.00	MS68_3.00	ENSMUSG00000029475	Kdm2b	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9239	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168121_3.00	F169_3.00	TS12_3.00	M01991_3.00	MS68_3.00	ENSMUSG00000029475	Kdm2b	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH8577	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168121_3.00	F169_3.00	TS12_3.00	M01992_3.00	MS68_3.00	ENSMUSG00000029475	Kdm2b	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH8585	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168121_3.00	F169_3.00	TS12_3.00	M01993_3.00	MS68_3.00	ENSMUSG00000029475	Kdm2b	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9191	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168121_3.00	F169_3.00	TS12_3.00	M01997_3.00	MS68_3.00	ENSMUSG00000029475	Kdm2b	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9212	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168121_3.00	F169_3.00	TS12_3.00	M01998_3.00	MS68_3.00	ENSMUSG00000029475	Kdm2b	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH8570	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168121_3.00	F169_3.00	TS12_3.00	M06178_3.00	MS13_3.00	ENSMUSG00000029475	Kdm2b	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	KDM2A.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168121_3.00	F169_3.00	TS12_3.00	M06216_3.00	MS13_3.00	ENSMUSG00000029475	Kdm2b	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	FBXL19.MEXtop1.SMS	SMiLE-seq	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168122_3.00	F169_3.00	TS12_3.00	M01988_3.00	MS68_3.00	ENSMUSG00000030811	Fbxl19	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9257	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168122_3.00	F169_3.00	TS12_3.00	M01991_3.00	MS68_3.00	ENSMUSG00000030811	Fbxl19	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH8577	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168122_3.00	F169_3.00	TS12_3.00	M01992_3.00	MS68_3.00	ENSMUSG00000030811	Fbxl19	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH8585	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168122_3.00	F169_3.00	TS12_3.00	M01993_3.00	MS68_3.00	ENSMUSG00000030811	Fbxl19	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9191	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168122_3.00	F169_3.00	TS12_3.00	M01997_3.00	MS68_3.00	ENSMUSG00000030811	Fbxl19	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9212	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168122_3.00	F169_3.00	TS12_3.00	M01998_3.00	MS68_3.00	ENSMUSG00000030811	Fbxl19	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH8570	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168122_3.00	F169_3.00	TS12_3.00	M06178_3.00	MS13_3.00	ENSMUSG00000030811	Fbxl19	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	KDM2A.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168122_3.00	F169_3.00	TS12_3.00	M06216_3.00	MS13_3.00	ENSMUSG00000030811	Fbxl19	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	FBXL19.MEXtop1.SMS	SMiLE-seq	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168123_3.00	F169_3.00	TS12_3.00	M01292_3.00	MS61_3.00	ENSMUSG00000034832	Tet3	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH11216	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168123_3.00	F169_3.00	TS12_3.00	M06177_3.00	MS13_3.00	ENSMUSG00000034832	Tet3	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	CXXC4.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168123_3.00	F169_3.00	TS12_3.00	M06179_3.00	MS13_3.00	ENSMUSG00000034832	Tet3	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	TET3.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168124_3.00	F169_3.00	TS12_3.00	M01292_3.00	MS61_3.00	ENSMUSG00000044365	Cxxc4	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH11216	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168124_3.00	F169_3.00	TS12_3.00	M06177_3.00	MS13_3.00	ENSMUSG00000044365	Cxxc4	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	CXXC4.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168125_3.00	F169_3.00	TS12_3.00	M01292_3.00	MS61_3.00	ENSMUSG00000046668	Cxxc5	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH11216	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168125_3.00	F169_3.00	TS12_3.00	M06177_3.00	MS13_3.00	ENSMUSG00000046668	Cxxc5	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	CXXC4.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168126_3.00	F169_3.00	TS12_3.00	M01996_3.00	MS68_3.00	ENSMUSG00000047146	Tet1	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9605	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168126_3.00	F169_3.00	TS12_3.00	M01999_3.00	MS68_3.00	ENSMUSG00000047146	Tet1	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9485	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168127_3.00	F169_3.00	TS12_3.00	M01988_3.00	MS68_3.00	ENSMUSG00000054611	Kdm2a	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9257	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168127_3.00	F169_3.00	TS12_3.00	M01991_3.00	MS68_3.00	ENSMUSG00000054611	Kdm2a	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH8577	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168127_3.00	F169_3.00	TS12_3.00	M01992_3.00	MS68_3.00	ENSMUSG00000054611	Kdm2a	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH8585	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168127_3.00	F169_3.00	TS12_3.00	M01993_3.00	MS68_3.00	ENSMUSG00000054611	Kdm2a	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9191	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168127_3.00	F169_3.00	TS12_3.00	M01997_3.00	MS68_3.00	ENSMUSG00000054611	Kdm2a	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH9212	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168127_3.00	F169_3.00	TS12_3.00	M01998_3.00	MS68_3.00	ENSMUSG00000054611	Kdm2a	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	pTH8570	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168127_3.00	F169_3.00	TS12_3.00	M06178_3.00	MS13_3.00	ENSMUSG00000054611	Kdm2a	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	KDM2A.MEXtop1.HTS	HT-SELEX	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168127_3.00	F169_3.00	TS12_3.00	M06216_3.00	MS13_3.00	ENSMUSG00000054611	Kdm2a	Mus_musculus	I	CxxC	zf-CXXC	1	0.7	FBXL19.MEXtop1.SMS	SMiLE-seq	CodeBook	Misc	Vorontsov	2025	???	??? 2025	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T168544_3.00	F169_3.00	TS12_3.00	M02000_3.00	MS68_3.00	XP_006525770.1	XP_006525770.1	Mus_musculus	D	CxxC	zf-CXXC	1	0.7	pTH7030	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SequenceIdentity	True	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169124_3.00	F170_3.00	TS12_3.00	M00860_3.00	MS18_3.00	ENSMUSG00000011349	Dmrtc2	Mus_musculus	D	DM	DM	1	0.845304522384436	pTH3205	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169125_3.00	F170_3.00	TS12_3.00	M08827_3.00	MS34_3.00	ENSMUSG00000024837	Dmrt1	Mus_musculus	D	DM	DM	1	0.845304522384436	MA1603.2	ChIP-seq	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169125_3.00	F170_3.00	TS12_3.00	M10150_3.00	MS30_3.00	ENSMUSG00000024837	Dmrt1	Mus_musculus	D	DM	DM	1	0.845304522384436	DMRT1_MOUSE.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169126_3.00	F170_3.00	TS12_3.00	M10151_3.00	MS30_3.00	ENSMUSG00000028610	Dmrtb1	Mus_musculus	D	DM	DM	1	0.845304522384436	DMRTB_MOUSE.H11MO.0.C	Misc	HocoMoco	Misc	Kulakovskiy	2013	23175603	July 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M00711_3.00	MS10_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH10640	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M00714_3.00	MS10_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH10777	PBM	CEPD	PBM	Narasimhan	2015	25905672	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M00860_3.00	MS18_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH3205	PBM	DREAM_contest	PBM	Weirauch	2013	23354101	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M01293_3.00	MS61_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9799	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M02008_3.00	MS68_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9250	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M02009_3.00	MS68_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9188	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M02010_3.00	MS68_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9197	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M02011_3.00	MS68_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9446	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M02012_3.00	MS68_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9198	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M02013_3.00	MS68_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9189	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M02014_3.00	MS68_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9215	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M02015_3.00	MS68_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9271	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M02016_3.00	MS68_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9387	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M02017_3.00	MS68_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9261	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M02019_3.00	MS68_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	pTH9300	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M03922_3.00	MS48_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	dmrt93B_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M03923_3.00	MS48_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	dmrt93B_2	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M03924_3.00	MS48_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	dmrt99B_1	SELEX	Nitta2015	SELEX	Nitta	2015	25779349	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T169127_3.00	F170_3.00	TS12_3.00	M04885_3.00	MS66_3.00	ENSMUSG00000042372	Dmrt3	Mus_musculus	I	DM	DM	1	0.845304522384436	DMRT3_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
